News_Source,Title,Source_URL,Publish_Date,Category,Summary,Scrape_Date
Utusan Malaysia,Retakan gergasi dikesan susulan gempa - Utusan Malaysia,https://www.utusan.com.my/nasional/2019/07/retakan-gergasi-dikesan-susulan-gempa/,2019-07-10,,"CALIFORNIA 10 Julai – Saintis mengenalpasti retakan-retakan gergasi susulan gempa bumi yang melanda California, di sini baru-baru ini. Lapor portal Independent, Pengasas Planet Labs, Will Marshall memberitahu beberapa retakan tersebut dikesan menerusi imej satelit. “Imej jelas menunjukkan retakan-retakan daratan susulan gempa Ridgecrest,”tulis Marshall dalam akaun Twitternya.",2025-08-11
Utusan Malaysia,PRU15: UMT tangguh majlis konvokesyen - Utusan Malaysia,https://www.utusan.com.my/nasional/2022/10/pru15-umt-tangguh-majlis-konvokesyen/,2022-10-26,,"KUALA NERUS: Universiti Malaysia Terengganu (UMT) menangguhkan Majlis Konvokesyen Ke-20 yang dijadual berlangsung pada 20 hingga 21 November ini ke satu tarikh yang akan dimaklumkan kemudian.

UMT dalam satu kenyataan memaklumkan, penangguhan itu berikutan tarikh Pilihan Raya Umum Ke-15 (PRU15) diadakan pada 19 November.

“Ini bertujuan memberi ruang kepada pihak yang terlibat melaksanakan tanggungjawab dalam mendukung demokrasi negara,” menurut kenyataan itu hari ini.

Tambah kenyataan itu, ia adalah di luar kawalan pihak pengurusan UMT dan  memohon maaf di atas perkara tersebut.

“Sila rujuk laman web Konvokesyen UMT untuk maklumat lanjut,” jelasnya.

Sebelum ini, Perdana Menteri, Datuk Seri Ismail Sabri Yaakob mengumumkan pembubaran Parlimen berkuat kuasa pada 10 Oktober lalu selepas diperkenan Yang di-Pertuan Agong untuk memberi laluan kepada PRU15.

Sementara itu, Suruhanjaya Pilihan Raya (SPR) menetapkan 19 November ini sebagai hari pengundian bagi PRU15. Tarikh penamaan calon dan pengundian awal masing-masing ditetapkan pada 5 dan 15 November.",2025-08-11
Utusan Malaysia,Takiyuddin selamat jalani pembedahan jantung - Utusan Malaysia,https://www.utusan.com.my/terkini/2021/08/takiyuddin-masuk-hospital-jalani-pembedahan-jantung/,2021-08-02,,"PETALING JAYA: Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang), Datuk Seri Takiyuddin Hassan dilaporkan telah dimasukkan ke hospital pada Jumaat lalu dan selamat menjalani pembedahan jantung.

Sumber memberitahu Utusan Malaysia, ia dipercayai akibat masalah kesihatan jantung dialami Setiausaha Agung Pas itu sehingga terpaksa menjalani pembedahan selama tiga jam.

“Datuk Seri Takiyuddin jalani angiogram kelmarin selama tiga jam sebab ada tiga tempat yang tersumbat.

“Bagaimanapun, keadaannya stabil dan dipercayai keluar esok,” katanya.

Minggu lalu, Takiyuddin diasak pembangkang berhubung isu pembatalan Ordinan Darurat yang dijelaskan pada hari pertama Sidang Khas Dewan Rakyat.

Takiyuddin berkata, kerajaan memutuskan tidak akan menasihati Yang di-Pertuan Agong untuk menyambung Proklamasi Darurat yang akan tamat pada 1 Ogos.

Tambah beliau, kerajaan juga memutuskan berdasarkan Perkara 150(3) Perlembagaan Persekutuan, semua ordinan yang telah dibuat sepanjang tempoh Proklamasi Darurat dibatalkan.",2025-08-11
Utusan Malaysia,Ambil berat isu pelajar dibuang sekolah - Utusan Malaysia,https://www.utusan.com.my/nasional/2019/01/ambil-berat-isu-pelajar-dibuang-sekolah/,2019-01-14,,"MEMASUKI tahun baharu 2019, pelbagai langkah dilakukan bagi meningkatkan sistem pendidikan di Malaysia. Ini termasuklah memansuhkan peperiksaan bagi murid Tahap Satu yang me­libatkan murid tahun satu, dua dan tiga. Malah, tidak hairanlah mengapa bidang pendidikan diberikan peruntukkan paling besar dalam Belanjawan 2019, baru-baru ini. Bidang pendidikan memerlukan penelitian kerana lebih banyak perkara yang perlu dipelajari tidak seperti sebelum ini.",2025-08-11
Utusan Malaysia,Saya pernah ditangkap lebih 20 kali - Hashimah,https://www.utusan.com.my/nasional/2023/02/saya-pernah-ditangkap-lebih-20-kali-hashimah/,2023-02-03,,"PUTRAJAYA: “Saya pernah ditangkap polis dan imigresen lebih 20 kali malah, pernah merasa tidur di lokap selama tiga hari,” kata Hashimah, 40.

Hashimah, wanita tanpa kerakyatan sejak 40 tahun lalu kini diiktiraf sebagai warganegara Malaysia selepas haknya mendapatkan kerakyatan diputuskan Mahkamah Tinggi Kuala Lumpur pada 17 November tahun lalu.

Dia yang ditemui di Lobi Ibu Pejabat Jabatan Pendaftaran Negara (JPN) di sini berkata, pengalaman ditangkap penguat kuasa adalah antara kesukaran dihadapinya sepanjang bergelar ‘rakyat tanpa negara’.

“Sejak berusia tiga bulan sehingga berusia 18, saya ditempatkan di lima buah rumah kanak-kanak masing-masing di sekitar Kuala Lumpur, Perak dan Pahang.

“Ketiadaan kad pengenalan juga menyebabkan saya tidak layak untuk menduduki peperiksaan termasuk Ujian Penilaian Sekolah Rendah (UPSR), Penilaian Menengah Rendah (PMR) dan Sijil Pelajaran Malaysia (SPM),” katanya.

Hashimah ditemui wartawan di lobi JPN hari ini bagi mendapatkan MyKad dan sijil lahir dengan diiringi barisan peguam daripada Lawyers for Liberty (LFL).

Dalam pada itu, katanya, dia mengakui sangat teruja dan bersyukur kerana penantian selama 40 tahun mendapatkan kerakyatan akhirnya menjadi kenyataan.

“Saya rasa sangat gembira dapat kad pengenalan biru, senang untuk kemudahan seperti hospital, pekerjaan yang baharu, boleh pergi umrah insya-Allah.

“Segala-galanya baik, alhamdulillah. Proses semua berjalan lancar pada hari Jumaat ini, semua baik,” katanya yang masih bujang.

Katanya, ketika ini, dia bekerja sebagai pekerja am di Rumah Amal Cheshire Selangor, Subang Jaya malah, pernah bekerja sebagai pengasuh di rumah kanak-kanak yatim.

Sebelum ini, Hashimah berjaya dalam cabarannya di Mahkamah Tinggi Kuala Lumpur untuk membatalkan penolakan JPN berhubung permohonan kewarganegaraannya.

Hashimah yang dilahirkan pada 9 Jan 1983 ditemukan polis ketika serbuan di sebuah rumah seorang diri tanpa penjaga di mana ketika itu dia baru berusia tiga bulan.

Sementara itu, Pengarah LFL, Zaid Malek berkata, beliau mahu kes rakyat tanpa negara atau terbiar perlu diberi kerakyatan berdasarkan peruntukan Perlembagaan.

“Kami berharap tidak perlu lagi mahkamah untuk mengulangi acap kali perkara (kes seperti Hashimah) yang sama,” katanya.",2025-08-11
Utusan Malaysia,Malaysia-Azerbaijan tingkat kerjasama tanaman padi  - Utusan Malaysia,https://www.utusan.com.my/nasional/2021/06/malaysia-azerbaijan-tingkat-kerjasama-tanaman-padi/,2021-06-11,,"KUALA LUMPUR: Malaysia dan Azerbaijan baru-baru ini menandatangani memorandum persefahaman (MoU) bagi mewujudkan kerjasama dalam penyelidikan dan pembangunan pertanian terutamanya padi.

MoU itu adalah antara  Institut Penyelidikan dan Pembangunan Pertanian Malaysia (MARDI) dan Kementerian Pertanian Institut Penyelidikan Republik Azerbaijan Husbandri Tanaman.

Objektif kerjasama ini adalah untuk memperkuat, mempermudah, mengembang, mendorong, dan mempromosi kerjasama antara kedua-dua negara dalam membincangkan potensi projek yang berkaitan penyelidikan pertanian tanaman padi.

Selain itu, ia turut meneroka kerjasama melalui pertukaran staf teknikal dan penyelidik; aktiviti penyelidikan bersama, penyertaan dalam seminar, persidangan dan mesyuarat teknikal saintifik; program penyelidikan, projek atau aktiviti latihan jangka pendek; penggunaan bersama peralatan dan instrumen yang dimiliki.

MoU tersebut ditandatangani secara dalam talian bagi pihak Institut Penyelidikan Pertanian Azerbaijan oleh Faig Khudayev dan Ketua Pengarah MARDI, Datuk Dr. Mohamad Roff Mohd. Noor .

Majlis menandatangani perjanjian tersebut turut disaksikan oleh Duta Besar Republik Azerbaijan di Malaysia, Dr. Qaley Allahverdiyev dan juga wakil Kedutaan Besar Malaysia di Azerbaijan.

Pada 2019, jumlah hasil padi di Azerbaijan adalah 27,613 tan per hektar. Menurut laporan TrendEconomy April 2021 , republik ini juga adalah pengeksport utama beras ke Rusia selain ke Latvia pada tahun 2020.",2025-08-11
Utusan Malaysia,Sampai bila rakyat ‘dipaksa’ beli beras mahal?,https://www.utusan.com.my/nasional/2024/01/sampai-bila-rakyat-dipaksa-beli-beras-mahal/,2024-01-14,,"KLUANG: Orang ramai khususnya masyarakat di daerah ini mendakwa seolah-olah dipaksa membeli beras import yang mahal harganya apabila bekalan beras putih tempatan hanya dihantar oleh pembekal antara tiga minggu hingga dua bulan sekali.

Lebih menyukarkan apabila jumlah beras yang dibekalkan kepada peniaga runcit atau pasar raya antara 10 hingga 250 bungkus dan habis dijual dalam masa antara satu hingga 12 jam sahaja.

“Persoalannya ialah di mana beras putih tempatan? Apa yang menghairankan, beras itu banyak dijual ketika Jualan Rahmah bergerak diadakan.

“Rakyat mencari bekalan beras bukan sebulan sekali, tapi hampir setiap hari. Sepatutnya bekalan perlu perlu sentiasa ada dalam pasaran sama ada di kedai runcit atau pasar raya.

Apabila bekalan hanya ada sekali-sekala, ia akan mengakibatkan berlaku pembelian panik dalam kalangan orang ramai dan keadaan itu yang akan memburukkan lagi keadaan apabila ramai yang tidak berpeluang membelinya,” katanya ketika ditemui Utusan Malaysia.

Sementara itu, seorang penduduk Taman Ilham, Roslan Ali, 55, berharap isu itu dapat diselesaikan segera pada tahun ini.

Katanya, bukan hanya beras, malah gula serta minyak masak peket terus ‘hilang’ dalam pasaran.

“Sampai bila rakyat harus ‘dipaksa’ beli beras import yang hampir sekali ganda harganya berbanding beras putih tempatan.",2025-08-11
Utusan Malaysia,"Sapu air liur pada sushi, remaja disaman RM2.2j",https://www.utusan.com.my/luar-negara/2023/06/sapu-air-liur-pada-sushi-remaja-disaman-rm2-2j/,2023-06-12,,"TOKYO: Sebuah restoran menjual sushi menyaman seorang remaja yang didakwa menjilat jarinya dan menyapu air liurnya pada makanan yang dihidangkan.

Satu rakaman video menunjukkan seorang remaja lelaki menjilat botol kicap dan cawan teh yang diletakkan atas meja bergerak untuk digunakan oleh pengunjung lain.

Pemilik restoran tersebut memaklumkan, penularan video tersebut menyebabkan jualannya merosot dan oleh hal yang demikian, pihaknya menyaman remaja tersebut sebanyak 380,000 pound (RM2.2 juta).

Remaja itu dilaporkan berulang kali memohon maaf pada restoran tersebut, namun ditolak kumpulan peguam yang mewakilinya dan menegaskan saman perlu diteruskan.

Peguam restoran itu memaklumkan, video yang menunjukkan perbuatan remaja tersebut menyebabkan sahamnya turun hampir lima peratus.

Tindakan remaja tersebut merupakan satu daripada trend yang menjadi ikutan beli Jepun ketika ini untuk dipamerkan dalam media sosial.

Sebelum ini, tular satu lagi video menunjukkan seorang pelanggan merakam aksinya meletakkan wasabi pada hidangan sushi atas meja bergerak dengan harapan dapat ‘mengenakan’ pelanggan lain.

Selain itu, ada juga remaja sengaja menjilat sudu yang diletakkan dalam bekas serbuk teh hijau.",2025-08-11
Utusan Malaysia,Pekerja zoo pakai kostum harimau latih haiwan dalam latihan,https://www.utusan.com.my/terkini/2024/03/pekerja-zoo-pakai-kostum-harimau-latih-haiwan-dalam-latihan-kebakaran/,2024-03-18,,"TOKYO: Sebuah zoo di Jepun mengadakan latihan kebakaran dan kecemasan yang menampilkan pekerja memakai kostum haiwan dengan meniru tingkah laku harimau putih cuba menyelamatkan diri. Lapor UPI News, Zoo Tobu di Bandar Miyashiro mengadakan latihan kebakaran tahunannya dengan seorang penjaga zoo menguji kepakaran dengan berpura-pura menjadi haiwan yang melarikan diri.",2025-08-11
Utusan Malaysia,"3 cedera, lori ayam terbabas - Utusan Malaysia",https://www.utusan.com.my/nasional/2019/08/3-cedera-lori-ayam-terbabas/,2019-08-28,,"MELAKA 28 Ogos – Seorang pemandu dan dua kelindan cedera apabila lori ayam tanpa muatan dinaiki mereka terbabas lalu merempuh pembahagi jalan di Jalan Gapam, Ayer Keroh di sini pagi ini. Kejadian berlaku kira-kira pukul 6.20 pagi ketika ketiga-tiga mereka menaiki lori itu dari arah Ayer Keroh menghala ke Jasin.",2025-08-11
